# Frame Contacts1 Contacts2
6301 81 7
6302 107 14
6303 89 18
6304 93 12
6305 93 22
6306 103 33
6307 86 6
6308 107 0
6309 90 6
6310 97 10
6311 100 8
6312 105 8
6313 99 11
6314 108 6
6315 89 10
6316 86 24
6317 74 36
6318 86 34
6319 90 26
6320 88 21
6321 90 17
6322 92 21
6323 80 18
6324 68 30
6325 82 23
6326 93 24
6327 81 19
6328 84 30
6329 80 36
6330 84 44
6331 75 33
6332 71 38
6333 82 44
6334 92 46
6335 106 40
6336 65 45
6337 103 34
6338 101 43
6339 86 44
6340 87 34
6341 90 40
6342 86 34
6343 103 48
6344 104 31
6345 104 30
6346 75 45
6347 80 30
6348 77 36
6349 88 25
6350 92 24
6351 98 23
6352 86 5
6353 90 13
6354 80 27
6355 90 21
6356 103 16
6357 100 16
6358 85 14
6359 81 11
6360 64 10
6361 85 15
6362 88 24
6363 74 16
6364 95 9
6365 79 10
6366 102 10
6367 96 16
6368 82 6
6369 98 17
6370 83 20
6371 61 16
6372 77 26
6373 65 16
6374 63 14
6375 76 11
6376 86 6
6377 112 12
6378 99 0
6379 88 1
6380 102 1
6381 101 1
6382 95 10
6383 84 17
6384 99 11
6385 89 7
6386 95 9
6387 107 2
6388 92 6
6389 95 17
6390 86 22
6391 96 17
6392 110 16
6393 111 18
6394 85 25
6395 82 21
6396 105 29
6397 103 24
6398 92 29
6399 98 15
6400 100 20
6401 92 30
6402 74 16
6403 78 20
6404 94 15
6405 101 15
6406 76 14
6407 82 18
6408 74 17
6409 63 18
6410 82 18
6411 78 21
6412 89 15
6413 71 9
6414 79 9
6415 84 12
6416 80 25
6417 72 19
6418 75 36
6419 101 21
6420 96 7
6421 98 4
6422 104 8
6423 96 2
6424 95 8
6425 96 10
6426 101 18
6427 91 14
6428 105 1
6429 66 13
6430 74 11
6431 93 20
6432 64 22
6433 82 37
6434 60 23
6435 87 24
6436 67 17
6437 77 26
6438 80 32
6439 81 27
6440 71 10
6441 61 19
6442 54 12
6443 62 15
6444 85 12
6445 68 10
6446 77 10
6447 65 10
6448 72 4
6449 74 10
6450 78 15
6451 68 17
6452 66 23
6453 67 17
6454 79 17
6455 69 17
6456 55 16
6457 80 16
6458 74 17
6459 77 10
6460 73 9
6461 76 4
6462 72 11
6463 54 0
6464 76 13
6465 69 7
6466 77 8
6467 73 13
6468 63 14
6469 64 14
6470 52 13
6471 54 20
6472 47 8
6473 59 11
6474 60 11
6475 63 11
6476 59 9
6477 50 14
6478 61 17
6479 50 8
6480 44 20
6481 46 9
6482 57 24
6483 57 15
6484 50 15
6485 65 11
6486 51 15
6487 68 10
6488 78 10
6489 73 11
6490 78 2
6491 75 6
6492 85 10
6493 80 5
6494 98 3
6495 90 0
6496 98 0
6497 103 3
6498 77 8
6499 88 2
6500 118 1
6501 98 0
6502 95 1
6503 90 1
6504 73 0
6505 100 9
6506 94 0
6507 90 2
6508 99 4
6509 80 13
6510 77 0
6511 87 1
6512 85 3
6513 96 0
6514 82 0
6515 75 0
6516 94 0
6517 80 0
6518 90 0
6519 100 0
6520 79 3
6521 90 10
6522 84 0
6523 88 0
6524 100 0
6525 100 4
6526 108 5
6527 95 1
6528 94 2
6529 88 5
6530 96 4
6531 75 6
6532 93 6
6533 88 5
6534 99 7
6535 99 0
6536 85 1
6537 110 0
6538 104 0
6539 67 0
6540 70 0
6541 89 0
6542 87 0
6543 83 5
6544 91 9
6545 89 7
6546 96 7
6547 89 5
6548 85 8
6549 93 5
6550 92 10
6551 90 3
6552 81 7
6553 83 5
6554 96 9
6555 81 10
6556 91 3
6557 85 1
6558 105 7
6559 75 3
6560 85 9
6561 101 7
6562 90 6
6563 96 3
6564 88 5
6565 82 0
6566 93 0
6567 92 0
6568 81 0
6569 89 0
6570 89 0
6571 77 1
6572 91 0
6573 97 1
6574 87 0
6575 94 0
6576 91 1
6577 93 1
6578 71 0
6579 101 0
6580 87 1
6581 92 6
6582 91 2
6583 105 9
6584 110 6
6585 94 10
6586 107 15
6587 115 12
6588 89 9
6589 97 16
6590 90 14
6591 79 8
6592 102 17
6593 87 14
6594 99 21
6595 100 31
6596 83 18
6597 75 19
6598 98 22
6599 86 16
6600 99 23
6601 100 18
6602 102 17
6603 105 14
6604 97 11
6605 113 19
6606 101 17
6607 97 11
6608 114 21
6609 108 14
6610 106 18
6611 101 18
6612 81 24
6613 87 21
6614 85 19
6615 92 16
6616 97 19
6617 102 19
6618 97 16
6619 97 11
6620 115 13
6621 98 8
6622 97 6
6623 101 9
6624 98 5
6625 94 4
6626 109 7
6627 109 10
6628 91 8
6629 100 7
6630 88 15
6631 102 18
6632 84 6
6633 92 6
6634 87 5
6635 70 12
6636 72 13
6637 94 9
6638 90 9
6639 89 9
6640 98 7
6641 90 13
6642 99 23
6643 108 18
6644 94 41
6645 113 28
6646 97 23
6647 107 33
6648 86 43
6649 90 34
6650 114 27
6651 100 20
6652 113 21
6653 99 23
6654 87 27
6655 110 39
6656 129 39
6657 109 26
6658 127 24
6659 109 33
6660 109 46
6661 114 33
6662 113 44
6663 100 37
6664 104 32
6665 109 41
6666 99 41
6667 103 50
6668 119 36
6669 104 27
6670 107 28
6671 134 19
6672 129 7
6673 130 1
6674 118 17
6675 128 5
6676 118 0
6677 116 0
6678 124 2
6679 136 2
6680 115 1
6681 123 7
6682 130 13
6683 102 15
6684 122 8
6685 128 14
6686 110 14
6687 114 9
6688 127 11
6689 139 8
6690 113 18
6691 140 15
6692 120 7
6693 123 8
6694 112 16
6695 116 19
6696 116 21
6697 105 17
6698 117 22
6699 119 26
6700 107 25
6701 121 28
6702 109 21
6703 108 9
6704 114 14
6705 105 14
6706 123 16
6707 114 2
6708 111 1
6709 115 4
6710 96 10
6711 127 33
6712 101 18
6713 117 33
6714 115 35
6715 101 36
6716 130 31
6717 110 34
6718 124 18
6719 111 31
6720 103 20
6721 112 30
6722 104 26
6723 90 27
6724 101 23
6725 105 18
6726 91 19
6727 96 20
6728 95 13
6729 104 12
6730 117 8
6731 94 10
6732 99 10
6733 105 11
6734 94 8
6735 84 5
6736 98 33
6737 85 26
6738 106 23
6739 92 22
6740 90 31
6741 104 23
6742 85 25
6743 107 40
6744 98 29
6745 93 29
6746 83 23
6747 106 30
6748 95 21
6749 105 17
6750 89 19
6751 101 17
6752 106 25
6753 111 20
6754 120 14
6755 107 24
6756 104 24
6757 107 17
6758 100 30
6759 102 29
6760 90 25
6761 98 27
6762 95 29
6763 90 27
6764 103 32
6765 90 27
6766 111 25
6767 94 28
6768 93 16
6769 93 13
6770 109 28
6771 117 31
6772 103 36
6773 123 25
6774 102 17
6775 99 28
6776 93 21
6777 97 26
6778 84 18
6779 91 18
6780 105 20
6781 88 18
6782 75 23
6783 91 25
6784 96 22
6785 89 27
6786 89 30
6787 85 40
6788 85 28
6789 96 19
6790 91 22
6791 91 7
6792 89 1
6793 87 4
6794 93 5
6795 98 0
6796 84 3
6797 97 0
6798 98 1
6799 85 8
6800 95 0
6801 93 1
6802 89 7
6803 86 5
6804 104 0
6805 106 5
6806 90 0
6807 83 0
6808 88 1
6809 101 0
6810 110 0
6811 99 1
6812 86 4
6813 98 3
6814 101 9
6815 90 1
6816 86 0
6817 94 4
6818 104 7
6819 94 6
6820 103 9
6821 95 8
6822 93 5
6823 78 1
6824 90 0
6825 91 14
6826 86 19
6827 100 19
6828 97 14
6829 113 17
6830 84 19
6831 98 20
6832 104 14
6833 90 20
6834 114 21
6835 96 13
6836 121 10
6837 119 9
6838 117 7
6839 103 6
6840 95 8
6841 86 18
6842 90 12
6843 93 12
6844 100 8
6845 111 12
6846 94 24
6847 101 18
6848 133 12
6849 113 0
6850 121 13
6851 99 13
6852 100 18
6853 121 13
6854 106 16
6855 112 16
6856 110 15
6857 102 14
6858 99 6
6859 81 0
6860 100 9
6861 109 1
6862 105 3
6863 87 5
6864 98 20
6865 81 7
6866 95 3
6867 96 5
6868 90 0
6869 101 1
6870 114 0
6871 118 0
6872 90 1
6873 118 0
6874 110 0
6875 95 0
6876 99 0
6877 92 0
6878 94 0
6879 94 0
6880 91 7
6881 84 11
6882 84 0
6883 91 0
6884 98 1
6885 97 0
6886 94 0
6887 70 11
6888 106 5
6889 104 5
6890 111 3
6891 97 8
6892 107 0
6893 95 7
6894 101 4
6895 98 5
6896 109 9
6897 95 0
6898 103 0
6899 96 0
6900 116 0
6901 113 4
6902 109 1
6903 104 0
6904 118 0
6905 110 0
6906 112 0
6907 84 0
6908 104 0
6909 99 0
6910 104 0
6911 100 0
6912 75 0
6913 77 0
6914 79 0
6915 77 0
6916 75 1
6917 69 1
6918 66 0
6919 50 3
6920 67 0
6921 71 0
6922 64 0
6923 67 0
6924 70 0
6925 63 0
6926 65 0
6927 56 0
6928 65 0
6929 64 0
6930 62 0
6931 57 1
6932 62 0
6933 50 0
6934 65 0
6935 76 0
6936 72 0
6937 62 0
6938 67 0
6939 47 0
6940 56 0
6941 55 0
6942 62 0
6943 59 0
6944 69 0
6945 54 0
6946 51 0
6947 53 0
6948 47 0
6949 57 0
6950 50 0
6951 61 0
6952 41 0
6953 44 0
6954 46 9
6955 59 0
6956 63 4
6957 41 0
6958 36 0
6959 41 0
6960 39 0
6961 31 0
6962 40 0
6963 36 0
6964 39 0
6965 38 0
6966 36 0
6967 44 0
6968 38 0
6969 39 0
6970 38 0
6971 46 0
6972 28 0
6973 29 0
6974 39 0
6975 40 0
6976 56 0
6977 44 0
6978 48 0
6979 50 0
6980 40 0
6981 51 0
6982 48 0
6983 62 0
6984 38 1
6985 34 0
6986 44 0
6987 50 4
6988 48 8
6989 50 0
6990 30 4
6991 47 2
6992 27 9
6993 39 5
6994 38 7
6995 40 11
6996 40 3
6997 36 19
6998 34 14
6999 33 19
7000 53 14
7001 51 11
7002 49 13
7003 41 12
7004 44 15
7005 49 12
7006 66 12
7007 49 14
7008 47 14
7009 69 9
7010 50 12
7011 54 16
7012 55 19
7013 55 15
7014 56 12
7015 50 6
7016 41 8
7017 48 7
7018 39 11
7019 43 10
7020 46 10
7021 52 14
7022 50 12
7023 49 13
7024 58 16
7025 58 7
7026 49 13
7027 55 9
7028 45 3
7029 56 5
7030 38 5
7031 39 14
7032 47 4
7033 36 7
7034 32 1
7035 38 8
7036 43 9
7037 39 4
7038 54 11
7039 56 10
7040 61 8
7041 35 17
7042 49 8
7043 49 4
7044 49 3
7045 47 6
7046 49 7
7047 47 2
7048 51 6
7049 50 4
7050 56 0
7051 44 0
7052 45 0
7053 46 14
7054 45 21
7055 56 19
7056 51 21
7057 48 15
7058 60 20
7059 35 25
7060 50 16
7061 50 20
7062 58 19
7063 52 20
7064 47 14
7065 33 16
7066 55 13
7067 66 30
7068 53 18
7069 48 27
7070 40 22
7071 49 14
7072 36 44
7073 46 49
7074 39 26
7075 41 30
7076 33 31
7077 39 29
7078 34 26
7079 33 13
7080 33 14
7081 35 23
7082 29 23
7083 27 9
7084 28 13
7085 31 15
7086 35 5
7087 26 7
7088 31 8
7089 29 16
7090 37 17
7091 50 16
7092 47 17
7093 42 21
7094 65 9
7095 83 12
7096 61 9
7097 69 11
7098 67 16
7099 46 11
7100 49 12
7101 46 16
7102 51 14
7103 59 11
7104 54 14
7105 56 29
7106 52 12
7107 60 8
7108 63 11
7109 60 7
7110 54 17
7111 51 13
7112 28 26
7113 38 19
7114 42 21
7115 45 23
7116 36 13
7117 48 13
7118 54 9
7119 57 12
7120 47 15
7121 40 21
7122 49 12
7123 55 16
7124 49 22
7125 55 19
7126 64 26
7127 58 22
7128 56 8
7129 64 9
7130 58 20
7131 46 19
7132 56 5
7133 67 6
7134 73 10
7135 65 25
7136 65 31
7137 54 13
7138 52 20
7139 68 38
7140 81 26
7141 52 40
7142 57 30
7143 62 22
7144 47 35
7145 48 30
7146 59 24
7147 63 25
7148 53 19
7149 60 20
7150 72 17
7151 52 21
7152 53 13
7153 62 25
7154 61 30
7155 61 22
7156 71 15
7157 50 22
7158 48 23
7159 51 19
7160 53 24
7161 53 23
7162 57 15
7163 51 19
7164 53 14
7165 46 23
7166 52 13
7167 55 20
7168 72 11
7169 64 17
7170 73 11
7171 62 21
7172 63 22
7173 55 19
7174 48 27
7175 62 15
7176 65 15
7177 82 18
7178 66 26
7179 58 45
7180 55 25
7181 58 55
7182 62 39
7183 63 51
7184 55 49
7185 70 49
7186 59 32
7187 71 44
7188 70 26
7189 64 44
7190 68 52
7191 67 51
7192 65 37
7193 64 2
7194 63 2
7195 73 0
7196 67 16
7197 77 19
7198 76 16
7199 55 19
7200 63 11
7201 57 17
7202 67 14
7203 71 18
7204 63 3
7205 69 6
7206 76 3
7207 72 4
7208 59 3
7209 51 5
7210 56 0
7211 54 0
7212 65 0
7213 51 4
7214 46 5
7215 53 7
7216 61 0
7217 52 0
7218 55 5
7219 56 5
7220 62 1
7221 71 3
7222 52 4
7223 46 2
7224 50 1
7225 63 1
7226 54 0
7227 56 1
7228 53 0
7229 47 0
7230 56 0
7231 64 6
7232 44 0
7233 48 2
7234 49 1
7235 53 4
7236 62 4
7237 57 3
7238 61 0
7239 50 5
7240 48 7
7241 40 4
7242 46 2
7243 40 1
7244 48 0
7245 58 0
7246 39 0
7247 56 0
7248 50 0
7249 53 0
7250 57 1
7251 41 1
7252 51 0
7253 42 0
7254 42 0
7255 67 0
7256 58 0
7257 55 1
7258 47 0
7259 44 0
7260 54 0
7261 57 0
7262 68 0
7263 56 2
7264 61 0
7265 64 1
7266 61 2
7267 56 0
7268 65 0
7269 55 0
7270 66 0
7271 65 4
7272 67 6
7273 63 11
7274 47 3
7275 48 3
7276 46 2
7277 62 5
7278 55 7
7279 50 17
7280 58 20
7281 52 20
7282 60 15
7283 49 13
7284 52 25
7285 45 11
7286 40 12
7287 44 19
7288 25 17
7289 45 15
7290 60 23
7291 46 14
7292 52 32
7293 43 27
7294 59 24
7295 69 22
7296 67 15
7297 46 15
7298 35 7
7299 48 6
7300 33 12
7301 49 23
7302 54 5
7303 52 2
7304 31 2
7305 47 3
7306 46 7
7307 53 2
7308 51 0
7309 44 4
7310 49 2
7311 63 1
7312 48 2
7313 50 13
7314 46 2
7315 60 8
7316 42 9
7317 47 8
7318 55 0
7319 43 11
7320 53 10
7321 33 1
7322 34 6
7323 26 1
7324 40 2
7325 52 0
7326 49 2
7327 37 10
7328 30 8
7329 42 0
7330 37 6
7331 43 5
7332 25 7
7333 40 2
7334 41 8
7335 35 11
7336 39 4
7337 51 5
7338 43 1
7339 53 0
7340 30 2
7341 33 1
7342 34 0
7343 47 1
7344 35 1
7345 35 1
7346 25 0
7347 23 3
7348 47 1
7349 38 1
7350 42 6
7351 58 3
7352 60 1
7353 62 3
7354 44 2
7355 46 5
7356 43 0
7357 47 4
7358 47 4
7359 41 7
7360 53 6
7361 63 3
7362 70 8
7363 57 4
7364 67 2
7365 48 3
7366 68 4
7367 43 8
7368 49 4
7369 66 3
7370 68 1
7371 53 5
7372 52 1
7373 44 3
7374 57 1
7375 51 2
7376 58 0
7377 54 2
7378 67 4
7379 53 4
7380 50 3
7381 51 1
7382 52 3
7383 64 4
7384 45 5
7385 45 0
7386 58 1
7387 50 5
7388 49 7
7389 52 2
7390 50 1
7391 45 16
7392 57 7
7393 57 6
7394 48 9
7395 58 6
7396 51 6
7397 40 10
7398 56 10
7399 46 18
7400 63 4
7401 62 5
7402 55 12
7403 63 10
7404 50 6
7405 55 1
7406 47 0
7407 73 2
7408 66 1
7409 64 0
7410 50 0
7411 48 0
7412 58 4
7413 66 2
7414 47 2
7415 47 3
7416 51 4
7417 48 1
7418 39 1
7419 38 0
7420 32 0
7421 41 0
7422 36 0
7423 36 0
7424 51 0
7425 44 0
7426 62 4
7427 66 10
7428 58 6
7429 52 2
7430 52 2
7431 67 2
7432 46 4
7433 53 0
7434 58 12
7435 54 24
7436 57 20
7437 51 16
7438 53 15
7439 58 24
7440 35 18
7441 60 14
7442 53 2
7443 57 4
7444 45 2
7445 64 5
7446 54 2
7447 53 4
7448 52 3
7449 58 2
7450 43 12
7451 59 10
7452 61 2
7453 47 2
7454 66 2
7455 74 1
7456 44 3
7457 38 2
7458 45 0
7459 44 1
7460 54 0
7461 52 0
7462 44 2
7463 41 9
7464 42 7
7465 43 1
7466 46 2
7467 37 1
7468 34 11
7469 34 13
7470 38 17
7471 51 21
7472 57 18
7473 47 19
7474 41 30
7475 48 18
7476 49 24
7477 48 13
7478 48 23
7479 43 18
7480 37 20
7481 57 11
7482 48 43
7483 51 41
7484 50 79
7485 38 45
7486 48 57
7487 51 55
7488 43 65
7489 45 45
7490 54 65
7491 46 47
7492 57 66
7493 42 70
7494 51 56
7495 60 61
7496 54 56
7497 51 91
7498 44 82
7499 38 72
7500 50 65
7501 47 64
7502 54 69
7503 52 76
7504 30 79
7505 49 70
7506 57 51
7507 52 79
7508 54 68
7509 58 70
7510 65 66
7511 55 77
7512 50 86
7513 60 59
7514 45 76
7515 55 85
7516 57 63
7517 56 82
7518 56 88
7519 49 88
7520 45 73
7521 51 83
7522 36 91
7523 45 89
7524 57 61
7525 54 71
7526 65 74
7527 62 77
7528 57 71
7529 60 100
7530 60 75
7531 54 91
7532 47 73
7533 75 90
7534 77 81
7535 65 91
7536 58 75
7537 59 87
7538 77 80
7539 61 85
7540 67 92
7541 57 78
7542 73 78
7543 51 79
7544 49 69
7545 47 77
7546 42 82
7547 40 70
7548 45 62
7549 47 81
7550 45 73
7551 45 72
7552 56 77
7553 68 70
7554 57 101
7555 48 79
7556 46 69
7557 43 67
7558 58 80
7559 60 85
7560 54 65
7561 48 94
7562 52 75
7563 54 62
7564 54 79
7565 48 98
7566 59 82
7567 59 75
7568 70 80
7569 55 64
7570 50 81
7571 45 88
7572 47 105
7573 51 100
7574 50 79
7575 42 83
7576 31 101
7577 48 85
7578 53 95
7579 46 90
7580 48 85
7581 55 101
7582 41 80
7583 35 110
7584 48 96
7585 38 89
7586 52 94
7587 63 61
7588 50 88
7589 37 69
7590 51 86
7591 39 90
7592 51 67
7593 63 67
7594 51 69
7595 58 51
7596 61 57
7597 68 47
7598 58 52
7599 53 42
7600 52 61
7601 44 72
7602 44 65
7603 56 75
7604 59 71
7605 51 81
7606 46 68
7607 48 70
7608 50 78
7609 63 73
7610 34 71
7611 65 76
7612 52 73
7613 68 81
7614 52 81
7615 41 85
7616 58 98
7617 65 88
7618 46 88
7619 46 92
7620 48 66
7621 54 70
7622 51 87
7623 46 58
7624 45 68
7625 54 57
7626 55 72
7627 47 63
7628 43 63
7629 36 71
7630 54 60
7631 41 66
7632 35 62
7633 60 77
7634 49 58
7635 36 45
7636 19 65
7637 24 64
7638 36 51
7639 44 47
7640 56 56
7641 52 52
7642 60 55
7643 63 68
7644 64 52
7645 64 64
7646 55 57
7647 41 61
7648 46 68
7649 31 73
7650 48 67
7651 40 48
7652 38 48
7653 42 62
7654 48 47
7655 53 40
7656 51 62
7657 37 68
7658 34 60
7659 42 68
7660 44 55
7661 54 67
7662 40 60
7663 47 49
7664 55 62
7665 50 56
7666 55 53
7667 50 64
7668 51 57
7669 57 65
7670 38 61
7671 35 52
7672 55 50
7673 53 70
7674 32 57
7675 30 62
7676 38 70
7677 43 65
7678 52 68
7679 36 54
7680 50 48
7681 33 65
7682 38 79
7683 25 76
7684 25 68
7685 50 68
7686 40 55
7687 53 81
7688 46 86
7689 34 72
7690 38 71
7691 42 84
7692 34 87
7693 49 95
7694 47 72
7695 58 86
7696 70 82
7697 64 80
7698 53 69
7699 62 67
7700 62 64
7701 48 70
7702 40 73
7703 29 90
7704 36 81
7705 34 79
7706 32 69
7707 41 68
7708 38 80
7709 41 59
7710 26 57
7711 44 72
7712 36 74
7713 47 83
7714 51 79
7715 43 71
7716 37 64
7717 32 59
7718 39 64
7719 30 47
7720 53 44
7721 27 71
7722 61 53
7723 42 61
7724 46 59
7725 53 41
7726 47 69
7727 53 68
7728 53 50
7729 43 56
7730 48 45
7731 53 58
7732 38 58
7733 53 69
7734 44 42
7735 55 41
7736 43 53
7737 40 57
7738 46 60
7739 49 65
7740 31 68
7741 27 77
7742 39 82
7743 57 70
7744 36 65
7745 62 78
7746 48 77
7747 42 68
7748 55 61
7749 55 59
7750 57 56
7751 41 63
7752 48 78
7753 67 73
7754 69 61
7755 65 72
7756 40 65
7757 57 83
7758 62 57
7759 65 56
7760 69 72
7761 77 60
7762 52 61
7763 54 74
7764 50 66
7765 60 75
7766 55 62
7767 60 70
7768 65 56
7769 56 59
7770 65 73
7771 61 88
7772 49 54
7773 42 52
7774 56 49
7775 44 44
7776 48 39
7777 51 53
7778 56 48
7779 33 55
7780 61 59
7781 27 44
7782 31 43
7783 39 44
7784 25 61
7785 29 74
7786 52 78
7787 46 78
7788 48 70
7789 41 67
7790 28 63
7791 15 84
7792 24 58
7793 6 70
7794 5 76
7795 14 69
7796 13 73
7797 12 93
7798 7 58
7799 10 61
7800 9 60
7801 16 55
7802 15 65
7803 21 58
7804 11 42
7805 16 51
7806 20 48
7807 27 51
7808 14 60
7809 14 72
7810 17 57
7811 11 48
7812 15 45
7813 28 64
7814 15 64
7815 21 36
7816 14 51
7817 17 70
7818 17 53
7819 16 48
7820 9 41
7821 5 63
7822 7 51
7823 14 62
7824 10 77
7825 20 74
7826 15 59
7827 22 53
7828 23 70
7829 15 60
7830 19 86
7831 28 59
7832 26 70
7833 28 62
7834 17 61
7835 18 51
7836 31 72
7837 27 59
7838 26 54
7839 27 63
7840 21 72
7841 27 65
7842 15 60
7843 23 50
7844 17 56
7845 13 61
7846 21 58
7847 22 53
7848 13 50
7849 12 39
7850 20 34
7851 19 37
7852 17 35
7853 11 35
7854 14 43
7855 16 46
7856 12 64
7857 11 65
7858 6 59
7859 12 51
7860 10 52
7861 10 54
7862 7 59
7863 16 68
7864 12 75
7865 19 70
7866 12 76
7867 14 76
7868 15 54
7869 11 57
7870 16 46
7871 10 60
7872 12 52
7873 14 40
7874 11 43
7875 12 50
7876 19 36
7877 18 49
7878 31 44
7879 23 52
7880 26 55
7881 14 50
7882 8 54
7883 18 58
7884 21 53
7885 19 44
7886 15 39
7887 7 43
7888 9 52
7889 11 54
7890 20 52
7891 13 63
7892 23 51
7893 9 44
7894 9 53
7895 15 42
7896 13 40
7897 21 38
7898 13 33
7899 12 30
7900 19 38
7901 27 39
7902 11 32
7903 12 40
7904 12 59
7905 16 69
7906 17 45
7907 6 62
7908 22 32
7909 22 45
7910 18 60
7911 14 58
7912 17 54
7913 13 50
7914 10 62
7915 11 71
7916 14 54
7917 16 57
7918 14 68
7919 15 74
7920 10 50
7921 13 47
7922 15 45
7923 7 55
7924 16 46
7925 15 55
7926 9 47
7927 18 52
7928 21 62
7929 27 55
7930 22 47
7931 16 57
7932 25 53
7933 28 52
7934 18 49
7935 13 55
7936 19 55
7937 16 66
7938 20 59
7939 26 60
7940 25 62
7941 15 59
7942 21 56
7943 24 52
7944 18 56
7945 21 38
7946 20 28
7947 34 38
7948 16 39
7949 19 51
7950 23 41
7951 17 48
7952 19 31
7953 25 37
7954 26 38
7955 14 37
7956 26 33
7957 24 63
7958 19 64
7959 19 62
7960 32 58
7961 10 61
7962 11 54
7963 7 40
7964 1 44
7965 5 57
7966 1 69
7967 8 70
7968 14 76
7969 11 66
7970 7 60
7971 21 62
7972 20 70
7973 11 78
7974 12 85
7975 2 73
7976 5 64
7977 6 103
7978 1 82
7979 4 75
7980 4 67
7981 13 75
7982 11 55
7983 11 70
7984 2 49
7985 5 65
7986 3 47
7987 3 58
7988 1 60
7989 0 50
7990 2 37
7991 13 43
7992 6 59
7993 13 49
7994 14 85
7995 10 77
7996 15 59
7997 10 66
7998 17 63
7999 15 59
8000 14 54
8001 4 59
8002 13 57
8003 14 68
8004 26 65
8005 30 72
8006 29 62
8007 20 69
8008 19 81
8009 18 82
8010 24 84
8011 24 78
8012 32 76
8013 30 83
8014 27 79
8015 28 81
8016 28 91
8017 25 77
8018 25 80
8019 31 88
8020 21 93
8021 11 91
8022 26 80
8023 22 80
8024 32 96
8025 28 91
8026 34 97
8027 18 94
8028 26 88
8029 21 76
8030 19 80
8031 29 75
8032 20 60
8033 14 88
8034 22 84
8035 21 76
8036 23 76
8037 22 89
8038 25 81
8039 27 78
8040 25 86
8041 25 80
8042 19 63
8043 13 76
8044 17 79
8045 15 83
8046 17 64
8047 34 80
8048 32 84
8049 27 83
8050 30 72
8051 22 80
8052 34 79
8053 33 87
8054 25 69
8055 25 88
8056 27 90
8057 17 75
8058 22 80
8059 13 62
8060 9 66
8061 18 71
8062 8 88
8063 11 69
8064 20 62
8065 26 68
8066 15 68
8067 17 72
8068 12 66
8069 11 62
8070 14 69
8071 19 73
8072 6 73
8073 13 76
8074 10 87
8075 5 65
8076 8 67
8077 8 80
8078 12 76
8079 8 57
8080 9 69
8081 10 79
8082 3 78
8083 8 79
8084 11 77
8085 18 79
8086 17 59
8087 14 73
8088 16 75
8089 10 60
8090 13 73
8091 10 72
8092 19 75
8093 30 66
8094 23 60
8095 9 71
8096 29 74
8097 24 71
8098 15 55
8099 8 88
8100 8 78
8101 8 66
8102 7 98
8103 10 88
8104 10 81
8105 8 77
8106 7 68
8107 16 66
8108 20 74
8109 13 94
8110 24 97
8111 32 83
8112 46 95
8113 43 79
8114 42 89
8115 49 90
8116 40 106
8117 34 100
8118 50 88
8119 43 87
8120 36 94
8121 24 89
8122 35 71
8123 39 73
8124 11 62
8125 18 106
8126 18 87
8127 27 70
8128 33 66
8129 34 54
8130 34 47
8131 43 38
8132 44 45
8133 33 50
8134 18 85
8135 24 64
8136 37 80
8137 44 66
8138 31 73
8139 32 68
8140 38 77
8141 41 68
8142 32 69
8143 19 55
8144 36 63
8145 45 52
8146 30 70
8147 46 42
8148 28 59
8149 24 46
8150 23 55
8151 21 62
8152 39 43
8153 13 53
8154 3 62
8155 6 61
8156 9 51
8157 12 60
8158 11 57
8159 11 67
8160 10 64
8161 10 51
8162 12 66
8163 13 62
8164 14 42
8165 12 45
8166 13 37
8167 12 58
8168 11 61
8169 20 74
8170 6 62
8171 4 67
8172 0 72
8173 4 77
8174 4 59
8175 5 70
8176 8 65
8177 11 65
8178 12 65
8179 16 66
8180 12 75
8181 5 60
8182 8 56
8183 16 60
8184 10 59
8185 15 68
8186 4 36
8187 5 24
8188 5 47
8189 3 56
8190 4 47
8191 3 46
8192 3 41
8193 9 43
8194 11 28
8195 12 45
8196 3 38
8197 7 54
8198 9 60
8199 11 52
8200 19 47
8201 10 77
8202 7 74
8203 13 58
8204 7 69
8205 7 52
8206 10 70
8207 8 56
8208 7 76
8209 9 63
8210 13 66
8211 5 64
8212 17 58
8213 17 69
8214 13 78
8215 20 70
8216 13 47
8217 14 74
8218 8 59
8219 11 78
8220 7 67
8221 9 63
8222 15 69
8223 9 64
8224 12 67
8225 11 54
8226 6 41
8227 11 65
8228 8 65
8229 6 64
8230 4 51
8231 6 64
8232 6 67
8233 5 64
8234 1 65
8235 0 60
8236 1 51
8237 8 57
8238 11 53
8239 7 57
8240 10 61
8241 10 67
8242 9 78
8243 7 72
8244 12 65
8245 6 56
8246 3 60
8247 8 53
8248 8 63
8249 2 70
8250 4 63
8251 8 55
8252 9 46
8253 7 62
8254 12 51
8255 19 52
8256 11 55
8257 8 53
8258 8 58
8259 5 58
8260 2 59
8261 5 68
8262 11 45
8263 14 68
8264 9 66
8265 11 56
8266 4 62
8267 2 64
8268 5 65
8269 0 69
8270 0 60
8271 0 75
8272 0 61
8273 0 73
8274 1 61
8275 0 53
8276 1 70
8277 1 57
8278 0 69
8279 2 72
8280 0 59
8281 3 80
8282 7 74
8283 4 76
8284 3 61
8285 1 69
8286 4 70
8287 0 65
8288 0 62
8289 8 58
8290 7 70
8291 6 71
8292 7 62
8293 7 67
8294 2 64
8295 4 57
8296 14 67
8297 13 70
